"AthleteID","FirstName","LastName","DateOfBirth","Gender","Country"
420,"Fausto","Acke",1897/5/23 0:00:00,,"SWE"
421,"Young-Su","An",1964/2/20 0:00:00,,"KOR"
422,"Martin","Acosta y Lara",1925/3/2 0:00:00,"Male","URU"
423,"Vladim¨ªr","Andrs",1937/5/12 0:00:00,"Male","CZE"
424,"Ants","Antson",1938/11/11 0:00:00,"Male","URS"
425,"Frode","Andresen",1974/9/9 0:00:00,"Male","NOR"
426,"Musa","Audu",1980/6/18 0:00:00,"Male","NGR"
427,"Dave","Albritton",1913/4/13 0:00:00,"Male","USA"
428,"Hans","Andersson",1928/7/15 0:00:00,,"SWE"
429,"Pedro","Arispe",,,"URU"
430,"Aliaksei","Abalmasau",1980/6/20 0:00:00,"Male","BLR"
431,"Stefan","Angelov",1947/1/7 0:00:00,,"BUL"
432,"Uwe","Ampler",1964/10/11 0:00:00,"Male","GDR"
433,"Vyacheslav","Atavin",1967/2/4 0:00:00,"Male","URS"
434,"P?r","Arvidsson",1960/2/27 0:00:00,"Male","SWE"
435,"Des","Abbott",1986/10/1 0:00:00,"Male","AUS"
436,"Norman","Armitage",1907/1/1 0:00:00,,"USA"
437,"Ekaterina","Andryushina",1985/8/17 0:00:00,"Female","RUS"
438,"Lina","Andersson",1981/3/18 0:00:00,"Female","SWE"
439,"Peter","Asch",1948/10/16 0:00:00,,"USA"
440,"Francesco","Attolico",1963/3/23 0:00:00,,"ITA"
441,"Gheorghe","Andriev",1968/4/15 0:00:00,"Male","ROM"
442,"Scott","Anderson",1939/7/24 0:00:00,,"AUS"
443,"Peter","Andersen",1884/4/9 0:00:00,,"DEN"
444,"Julius","Ancion",1924/8/21 0:00:00,"Male","NED"
445,"Lidiya","Alfeyeva",1946/1/17 0:00:00,"Female","URS"
446,"Kriss","Akabusi",1958/11/28 0:00:00,"Male","GBR"
447,"Deji","Aliu",1975/11/22 0:00:00,"Male","NGR"
448,"Tamilla","Abassova",1982/12/9 0:00:00,"Female","RUS"
449,"Oleg","Antropov",1947/11/5 0:00:00,"Male","URS"
450,"Bill","Andr¨¦",1931/9/23 0:00:00,,"USA"
451,"Victor","Anichebe",1988/4/23 0:00:00,"Male","NGR"
452,"Heather","Armitage",1933/3/17 0:00:00,"Female","GBR"
453,"Paolo","Angioni",1938/1/22 0:00:00,,"ITA"
454,"Victor","Avenda?o",1907/6/5 0:00:00,,"ARG"
455,"Olga","Arteshina",1982/11/27 0:00:00,"Female","RUS"
456,"Amado","Azar",1913/12/31 0:00:00,,"ARG"
457,"Santiago","Amat",1887/6/22 0:00:00,,"ESP"
458,"Hansj?rg","Aschenwald",1965/6/28 0:00:00,,"AUT"
459,"Derek","Allhusen",1914/1/9 0:00:00,,"GBR"
460,"Walter","Au?ersdorfer",1939/4/18 0:00:00,"Male","ITA"
461,"Arsen","Alakhverdiyev",1949/1/24 0:00:00,,"URS"
462,"Kari","Aalvik Grimsb?",1985/1/4 0:00:00,"Female","NOR"
463,"Edouard","Artigas",1915/1/15 0:00:00,,"FRA"
464,"Charles","Austin",1967/12/19 0:00:00,"Male","USA"
465,"Brigitte","Albrecht Loretan",1970/10/6 0:00:00,"Female","SUI"
466,"Esref","Apak",1982/1/3 0:00:00,"Male","TUR"
467,"Donat","Acklin",1965/6/6 0:00:00,,"SUI"
468,"Jan","Ankerman",1906/3/2 0:00:00,"Male","NED"
469,"Eugen","Addor",,,"SUI"
470,"Jacques","Anquetil",1934/1/8 0:00:00,"Male","FRA"
471,"Jae-Hyung","Ahn",1965/1/8 0:00:00,"Male","KOR"
472,"Manuel","Andrada",1890/1/9 0:00:00,,"ARG"
473,"Edvard","Antosiewicz",,,"YUG"
474,"Mushtaq","Ahmad",1956/2/15 0:00:00,"Male","PAK"
475,"Shizuka","Arakawa",1981/12/29 0:00:00,"Female","JPN"
476,"Belinda","Ashworth",,"Female","AUS"
477,"Feliberto","Ascuy",1972/10/13 0:00:00,,"CUB"
478,"Vladimir","Aleynik",1959/9/12 0:00:00,"Male","URS"
479,"Luc","Abalo",1984/9/6 0:00:00,"Male","FRA"
480,"Bjarne","Andersson",1940/4/28 0:00:00,"Male","SWE"
481,"Ren¨¦","Araou",1902/10/18 0:00:00,,"FRA"
482,"Olle","Anderberg",1919/9/13 0:00:00,,"SWE"
483,"Kurshid","Aslam",1936/5/6 0:00:00,"Male","PAK"
484,"Eric","Allman-Smith",,"Male","IRL"
485,"Victor","Auer",1937/3/24 0:00:00,,"USA"
486,"Ann Kristin","Aarones",1973/1/19 0:00:00,"Female","NOR"
487,"Marko","Asell",1970/5/8 0:00:00,,"FIN"
488,"Angel","Andreo",1972/12/3 0:00:00,,"ESP"
489,"Glenn","Ashby",,,"AUS"
490,"Derrick","Adkins",1970/7/2 0:00:00,"Male","USA"
491,"Thomas","Arnold",,,"GBR"
492,"Emile","Allais",1912/2/25 0:00:00,"Male","FRA"
493,"Sten","Abel",1899/11/18 0:00:00,,"NOR"
494,"Abdul Wahid","Aziz",,,"IRQ"
495,"Virgilijus","Alekna",1972/2/13 0:00:00,"Male","LTU"
496,"Erland","Almkvist",1912/9/2 0:00:00,,"SWE"
497,"Mansoor","Ahmad",1968/1/7 0:00:00,"Male","PAK"
498,"Brahim","Asloum",1979/1/31 0:00:00,,"FRA"
499,"Juan","Arb¨®s",1952/11/12 0:00:00,"Male","ESP"
500,"Mia","Audina",1979/8/22 0:00:00,"Female","NED"
501,"St. George","Ashe",1871/5/23 0:00:00,"Male","GBR"
502,"Albina","Akhatova",1976/11/13 0:00:00,"Female","RUS"
503,"Gunilla","Andersson",1975/4/26 0:00:00,"Female","SWE"
504,"Ivan","Alypov",1982/4/19 0:00:00,"Male","RUS"
505,"Marina","Anissina",1975/8/30 0:00:00,,"FRA"
506,"Andr¨¦","Auffray",,,"FRA"
507,"Ioannis","Abbot",,,"GRE"
508,"Gaston","Amson",,,"FRA"
509,"Kristine","Andersen",1976/4/2 0:00:00,"Female","DEN"
510,"Natalia","Antyukh",1981/6/26 0:00:00,"Female","RUS"
511,"Bohdan","Andrzejewski",1942/1/15 0:00:00,,"POL"
512,"Tariq","Aziz",1938/2/5 0:00:00,"Male","PAK"
513,"Ara","Abrahamian",1975/7/27 0:00:00,,"SWE"
514,"Cristian","Alvarez",1980/1/20 0:00:00,"Male","CHI"
515,"Juan","Amat",1946/7/10 0:00:00,"Male","ESP"
516,"Hjalmart","Andersen",1889/10/11 0:00:00,,"DEN"
517,"Osmay","Acosta",,,"CUB"
518,"Charles","Adkins",1932/4/27 0:00:00,,"USA"
519,"Sinaida","Amosova",1950/1/12 0:00:00,"Female","URS"
520,"Tatyana","Anisimova",1949/10/19 0:00:00,"Female","URS"
521,"Pierre","Albarran",,"Male","FRA"
522,"Brett","Aitken",1971/1/25 0:00:00,"Male","AUS"
523,"Louis","Attrill",1975/3/5 0:00:00,"Male","GBR"
524,"Karl","Aletter",1906/6/8 0:00:00,"Male","GER"
525,"Ermenegildo","Arena",1921/2/25 0:00:00,,"ITA"
526,"Aleksei","Aidarov",1974/11/15 0:00:00,"Male","BLR"
527,"Arnaldo","Andreoli",1893/8/6 0:00:00,,"ITA"
528,,"Aranzubia",1979/9/18 0:00:00,"Male","ESP"
529,"Tatyana","Averina",1950/6/25 0:00:00,"Female","URS"
530,"Per Olof","Arvidsson",1864/12/18 0:00:00,,"SWE"
531,"Galina","Alekseyeva-Kreft",1950/3/14 0:00:00,"Female","URS"
532,"Galina","Alekseyeva",1946/11/27 0:00:00,"Female","URS"
533,"Otto","Aust",1892/7/25 0:00:00,,"SWE"
534,"Rasull","Azghadi Khadem",1979/2/17 0:00:00,,"IRI"
535,"Carl","Andersen",1879/3/9 0:00:00,,"DEN"
536,"Gennady","Avdeyenko",1963/11/4 0:00:00,"Male","URS"
537,"Andrey","Abduvaliyev",1966/6/30 0:00:00,"Male","TJK"
538,"Shigeo","Arai",1916/8/8 0:00:00,"Male","JPN"
539,"Ture","Axelsson",1921/7/3 0:00:00,"Male","FIN"
540,"Hans","Aichele",,,"SUI"
541,"Inger","Aufles",1941/5/29 0:00:00,"Female","NOR"
542,"Gabriele","Appel",1958/1/17 0:00:00,"Female","FRG"
543,"Nasir","Ahmad",1932/5/15 0:00:00,"Male","PAK"
544,,"Almighty Voice",,,"CAN"
545,"Naeem","Akhtar",1961/6/8 0:00:00,"Male","PAK"
546,"Nasuh","Akar",1925/5/10 0:00:00,,"TUR"
547,"Yuko","Arakida",1954/2/14 0:00:00,"Female","JPN"
548,"Abdelhak","Achik",,,"MAR"
549,"Pablo","Amat",1978/6/18 0:00:00,"Male","ESP"
550,"Alberto","Alberani",1947/5/22 0:00:00,,"ITA"
551,"Carola","Anding",1960/12/29 0:00:00,"Female","GDR"
552,"Shahbaz","Ahmad",1968/9/1 0:00:00,"Male","PAK"
553,"Sigurd","Andersson",1926/7/18 0:00:00,"Male","SWE"
554,"Yuichi","Akasaka",1967/9/29 0:00:00,"Male","JPN"
555,"Klaus","Auhuber",1951/10/28 0:00:00,,"FRG"
556,"Carmelo","Anthony",1984/5/29 0:00:00,"Male","USA"
557,"John","Albrechtson",1936/7/22 0:00:00,,"SWE"
558,"Nadine","Angerer",1978/11/10 0:00:00,"Female","GER"
559,"Yelena","Akhaminova",1961/10/5 0:00:00,"Female","URS"
560,"Ernesto","Ambrosini",1894/9/29 0:00:00,"Male","ITA"
561,"Sos","Ayrapetyan",1959/9/12 0:00:00,"Male","URS"
562,"Brigitte","Ahrenholz",1952/8/8 0:00:00,"Female","GDR"
563,"Ismail","Abilov",1951/6/9 0:00:00,,"BUL"
564,"Taismari","Aguero",1977/3/5 0:00:00,"Female","CUB"
565,"Aaron","Armstrong",1977/10/14 0:00:00,"Male","TRI"
566,"Meghan","Agosta",1987/2/12 0:00:00,"Female","CAN"
567,"Anders","Andersson",1937/1/2 0:00:00,,"SWE"
568,"Wyatt","Allen",1979/1/11 0:00:00,"Male","USA"
569,"R¨®bert","Antal",1921/7/21 0:00:00,,"HUN"
570,"Theresa","Andrews",1962/8/25 0:00:00,"Female","USA"
571,"Alister","Allan",1944/1/28 0:00:00,,"GBR"
572,"Gary","Abraham",1959/1/8 0:00:00,"Male","GBR"
573,"Otto","Ammermann",1932/9/7 0:00:00,,"FRG"
574,"Nobuyuki","Aihara",1934/12/16 0:00:00,,"JPN"
575,"Brett","Anderson",1988/2/1 0:00:00,,"USA"
576,"Andre","Agassi",1970/4/29 0:00:00,"Male","USA"
577,"Willie","Applegarth",1890/5/11 0:00:00,"Male","GBR"
578,"Emile","Albrecht",,"Male","SUI"
579,"Jos¨¦","Abascal",1958/3/17 0:00:00,"Male","ESP"
580,"Thure","Andersson",1907/4/27 0:00:00,,"SWE"
581,"Craig","Anderson",1980/10/30 0:00:00,,"AUS"
582,"Angelo","Arcidiacomo",1955/9/25 0:00:00,,"ITA"
583,"Andelija","Arbutina",1967/3/29 0:00:00,"Female","YUG"
584,"Nugzar","Asatiani",1937/7/16 0:00:00,,"URS"
585,"G¨¦o","Andr¨¦",1889/8/13 0:00:00,"Male","FRA"
586,"Anna","Andersson",1982/1/28 0:00:00,"Female","SWE"
587,"Otto","Adam",1909/11/24 0:00:00,,"GER"
588,"Eugenius","Auwerkerken",1885/12/10 0:00:00,,"BEL"
589,"Joseph","Atiyeh",1957/10/8 0:00:00,,"SYR"
590,"Artur","Akoyev",1966/1/2 0:00:00,,"URS"
591,"Fehaid","Al Deehani",1966/10/11 0:00:00,"Male","KUW"
592,"Paul","Ackerley",1949/5/16 0:00:00,"Male","NZL"
593,"Luigi","Arienti",1937/1/6 0:00:00,"Male","ITA"
594,"Anibal","Acevedo Santiago",1971/4/28 0:00:00,,"PUR"
595,"Fernando","Atzori",1942/6/1 0:00:00,,"ITA"
596,"Jos¨¦","Aguilar",1958/11/24 0:00:00,,"CUB"
597,"Willemien","Aardenburg",1966/8/30 0:00:00,"Female","NED"
598,"W","Anderson",,,"FRA"
599,"Lisa","Alexander",1968/9/22 0:00:00,"Female","CAN"
600,"Noriko","Anno",1976/5/23 0:00:00,"Female","JPN"
601,"Olubayo","Adefemi",1985/8/13 0:00:00,"Male","NGR"
602,"Chioma","Ajunwa",1970/12/25 0:00:00,"Female","NGR"
603,"Robert","Andrzejuk",1975/7/17 0:00:00,"Male","POL"
604,"Peter","Angerer",1959/7/14 0:00:00,"Male","FRG"
605,"Daniela","Ansch¨¹tz-Thoms",1974/11/20 0:00:00,"Female","GER"
606,"Fabio","Albarelli",1943/6/26 0:00:00,,"ITA"
607,"Ines","Arrondo",1977/11/28 0:00:00,"Female","ARG"
608,"Jos¨¦","Ariel",1971/12/6 0:00:00,,"CUB"
609,"Michael","Anti",1964/8/2 0:00:00,,"USA"
610,"Nikolay","Anikin",1932/1/25 0:00:00,"Male","URS"
611,"Barbara","Armbrust",1963/8/13 0:00:00,"Female","CAN"
612,"Vladimir","Aptsiauri",1962/2/4 0:00:00,"Male","URS"
613,"Steve","Alford",1964/11/23 0:00:00,"Male","USA"
614,"John","Aspin",1877/3/31 0:00:00,,"GBR"
615,"Judith","Amoore",1940/6/25 0:00:00,"Female","AUS"
616,"Severino","Andreoli",1941/1/8 0:00:00,"Male","ITA"
617,"Rodica","Arba",1962/5/5 0:00:00,"Female","ROM"
618,"Jos¨¦","Amavisca",1971/6/19 0:00:00,,"ESP"
619,"Joachin Yaw","Acheampong",1973/11/2 0:00:00,,"GHA"
620,"Dimitra","Asilian",1972/7/10 0:00:00,"Female","GRE"
621,"Scott","Allen",1949/2/8 0:00:00,"Male","USA"
622,"Gillian","Atkins",1963/5/30 0:00:00,"Female","GBR"
623,"Charles","Ackerly",1898/1/3 0:00:00,,"USA"
624,"Aloisio","Alves",1963/8/16 0:00:00,,"BRA"
625,"Georg","Albertsen",1889/7/12 0:00:00,,"DEN"
626,"Kosei","Akaishi",1965/2/26 0:00:00,,"JPN"
627,"Rolando","Arrojo",1964/5/29 0:00:00,,"CUB"
628,"Reidar","Andersen",1911/4/20 0:00:00,,"NOR"
629,"Erik","Abrahamsson",1898/1/28 0:00:00,"Male","SWE"
630,"Michael","Alexander",1936/6/19 0:00:00,,"GBR"
631,"Cecilia","Andersson",1982/10/4 0:00:00,"Female","SWE"
632,"Gustav","Alexander",1881/9/20 0:00:00,,"GBR"
633,"Silvano","Abba",1915/7/3 0:00:00,,"ITA"
634,"Dariusz","Adamczuk",1969/10/21 0:00:00,,"POL"
635,"Iftikhar","Ahmed",1951/8/23 0:00:00,"Male","PAK"
636,"Zhongxin","An",1972/10/20 0:00:00,"Female","CHN"
637,"Paul","Arets",,,"BEL"
638,"Amedeo","Ambron",1939/1/23 0:00:00,,"ITA"
639,"Armand","Apell",1905/1/16 0:00:00,,"FRA"
640,"Byeong-keun","Ahn",1962/2/23 0:00:00,"Male","KOR"
641,"Lyudmila","Aksenova",1947/4/23 0:00:00,"Female","URS"
642,"Erik","Adlerz",1892/7/23 0:00:00,"Male","SWE"
643,"Katrin","Apel",1973/5/4 0:00:00,"Female","GER"
644,"Ekaterina","Anikeeva",1969/1/22 0:00:00,"Female","RUS"
645,,"Amezola",,,"ESP"
646,"Janice","Andrew",1943/11/25 0:00:00,"Female","AUS"
647,"Aleksandr","Anufriyev",1926/6/1 0:00:00,"Male","URS"
648,"Jarl","Andst¨¦n",,,"FIN"
649,"Salihu","Aziz",1954/5/1 0:00:00,,"YUG"
650,"Garnet","Ault",1905/11/1 0:00:00,"Male","CAN"
651,"Simona","Amanar",1979/10/7 0:00:00,"Female","ROM"
652,"Isak","Abrahamsen",1891/4/28 0:00:00,,"NOR"
653,"Aleksy","Antkiewicz",1923/11/12 0:00:00,,"POL"
654,"Alyson","Annan",1973/6/21 0:00:00,"Female","AUS"
655,"Nikolay","Aksyonov",1970/6/8 0:00:00,"Male","RUS"
656,"Georgios","Aliprantis",,,"GRE"
657,"Mohamed","Achik",,,"MAR"
658,"Sarah","Ayton",1980/4/9 0:00:00,"Female","GBR"
659,"Angel","Angelov",1948/7/10 0:00:00,,"BUL"
660,"Donald","Arnold",1935/7/14 0:00:00,"Male","CAN"
661,"Vladimir","Arzamaskov",1951/4/7 0:00:00,"Male","URS"
662,"Paavo","Aaltonen",1919/12/11 0:00:00,"Male","FIN"
663,"Bernard","Aryee",1973/4/23 0:00:00,,"GHA"
664,"Anders","Andersen",1881/10/26 0:00:00,,"DEN"
665,"Vladimir","Aleksandrov",1958/2/7 0:00:00,,"URS"
666,"Ahmet","Ayik",1938/3/31 0:00:00,,"TUR"
667,"Joseph","Alzin",,,"LUX"
668,"Heinrich","Angst",1915/8/29 0:00:00,,"SUI"
669,"Per Johan","Axelsson",1975/2/26 0:00:00,"Male","SWE"
670,"Michelle","Andrews",1971/11/19 0:00:00,"Female","AUS"
671,"Virginie","Arnold",1979/12/24 0:00:00,"Female","FRA"
672,"Mattias","Andersson",1978/3/29 0:00:00,"Male","SWE"
673,"H¨¹seyin","Akbas",,,"TUR"
674,"Pietro","Annoni",1886/12/14 0:00:00,"Male","ITA"
675,"Diego","Alves",1985/6/24 0:00:00,"Male","BRA"
676,"Vladimir","Astapovsky",1946/4/17 0:00:00,,"URS"
677,"Jeanne","Ashworth",1938/7/1 0:00:00,"Female","USA"
678,"Larry","Andreasen",1945/11/13 0:00:00,"Male","USA"
679,"Ingo","Appelt",1961/12/11 0:00:00,,"AUT"
680,"Emile","Ali-Khan",1902/6/6 0:00:00,"Male","FRA"
681,,"Archenoul",,,"FRA"
682,"Mudassar","Asghar",1947/10/18 0:00:00,"Male","PAK"
683,"Magomedkhan","Aratsilov",1958/5/7 0:00:00,,"URS"
684,"Viktor","Asmayev",1947/11/16 0:00:00,,"URS"
685,"Jos¨¦","Abarca",1974/6/19 0:00:00,,"ESP"
686,"Kenkichi","Ando",1950/5/3 0:00:00,,"JPN"
687,"Louis","Abell",1884/7/21 0:00:00,"Male","USA"
688,"Lesley","Ashburner",1883/10/2 0:00:00,"Male","USA"
689,"Yael","Arad",1967/5/1 0:00:00,"Female","ISR"
690,"Jacky","Avril",1964/7/19 0:00:00,"Male","FRA"
691,"Nobuo","Arai",,"Male","JPN"
692,"Olivier","Allamand",1969/7/31 0:00:00,"Male","FRA"
693,"Berit","Aunli",1956/6/9 0:00:00,"Female","NOR"
694,"Peter","Antonie",1958/5/11 0:00:00,"Male","AUS"
695,"Salvatore","Antibo",1962/2/7 0:00:00,"Male","ITA"
696,"Roman","Amoyan",,,"ARM"
697,"Margarita","Aliychuk",1990/8/10 0:00:00,,"RUS"
698,"Robert","Ameln",1919/9/4 0:00:00,,"SWE"
699,"Carl-Erik","Asplund",1923/9/14 0:00:00,"Male","SWE"
700,"Sergey","Andreyev",1956/5/17 0:00:00,,"URS"
701,"Manzur Hussain","Atif",1928/11/4 0:00:00,"Male","PAK"
702,"Bertil","Antonsson",1921/7/19 0:00:00,,"SWE"
703,"Duncan","Armstrong",1968/4/7 0:00:00,"Male","AUS"
704,"Vasily","Arkhipenko",1957/1/28 0:00:00,"Male","URS"
705,"Igor","Akhremchik",1933/10/18 0:00:00,"Male","URS"
706,"Patrik","Augusta",1969/4/13 0:00:00,,"CZE"
707,"Kjetil Andr¨¦","Aamodt",1971/9/2 0:00:00,"Male","NOR"
708,"Andrew","Astbury",1960/11/29 0:00:00,"Male","GBR"
709,"Adrian","Aucoin",1973/7/3 0:00:00,,"CAN"
710,"Thomas","Anderson",1939/7/24 0:00:00,,"AUS"
711,"Lorenzo","Aragon",1974/4/28 0:00:00,,"CUB"
712,"Elizabeth","Armstrong",1900/1/1 0:00:00,"Female","USA"
713,"Therese","Alshammar",1977/8/26 0:00:00,"Female","SWE"
714,"Gulrez","Akhtar",1943/2/2 0:00:00,"Male","PAK"
715,"Cyril","Andresen",1929/11/23 0:00:00,,"DEN"
716,"Mark","Arie",1882/3/27 0:00:00,,"USA"
717,"Marina","Akobia",1975/1/12 0:00:00,"Female","RUS"
718,"Mayumi","Aoki",1953/5/1 0:00:00,"Female","JPN"
719,"Judith","Arndt",1976/7/23 0:00:00,"Female","GER"
720,"Wendell","Anderson",1933/2/1 0:00:00,,"USA"
721,"Benjamin","Adams",1890/3/31 0:00:00,,"USA"
722,"Albert","Ayat",,,"FRA"
723,"Anselm","Ahlfors",1897/12/29 0:00:00,,"FIN"
724,"Clemens","Arnold",1978/1/31 0:00:00,"Male","GER"
725,"Beatrice","Armstrong",1894/1/11 0:00:00,"Female","GBR"
726,"Thomas","Amlong",1939/6/15 0:00:00,"Male","USA"
727,"Sandra","Allen",1978/10/11 0:00:00,"Female","AUS"
728,"Ion","Alexe",1946/7/25 0:00:00,,"ROM"
729,"Giorgio","Anglesio",1922/4/13 0:00:00,,"ITA"
730,"Mahamadkadyz","Abdullaev",1973/11/15 0:00:00,,"UZB"
731,"Galina","Astafei",1969/6/7 0:00:00,"Female","ROM"
732,"Juan","Arrem¨®n",1899/2/8 0:00:00,,"URU"
733,"Borislav","Ananiev",1955/12/11 0:00:00,"Male","BUL"
734,"Kristin","Armstrong",,"Female","USA"
735,"Albert","Azaryan",1929/2/11 0:00:00,,"URS"
736,"Flavio","Anastasia",1969/1/30 0:00:00,"Male","ITA"
737,"Heidi","Astrup",1972/5/31 0:00:00,"Female","DEN"
738,"Paul","Anspach",1882/4/1 0:00:00,,"BEL"
739,"Alberto","Angelini",1974/9/28 0:00:00,,"ITA"
740,"Mika","Alatalo",1971/6/11 0:00:00,,"FIN"
741,"Arthur","Ayrault",1935/1/21 0:00:00,"Male","USA"
742,"Miller","Anderson",1922/12/27 0:00:00,"Male","USA"
743,"Zagalav","Abdulbekov",1945/12/29 0:00:00,,"URS"
744,"Ishtiaq","Ahmed",1962/12/20 0:00:00,"Male","PAK"
745,"Neil","Adams",1958/9/27 0:00:00,"Male","GBR"
746,"Magnus","Andersson",1966/5/17 0:00:00,"Male","SWE"
747,"Alfred","Ackermann",1959/5/17 0:00:00,"Male","SUI"
748,"Dominic","Andres",1972/10/6 0:00:00,"Male","SUI"
749,"Masashi","Abe",1965/8/13 0:00:00,,"JPN"
750,"John","Arthur",1928/2/9 0:00:00,,"SAF"
751,"Robyn","Ah Mow-Santos",1975/9/15 0:00:00,"Female","USA"
752,"Zygmunt","Anczok",1946/3/14 0:00:00,,"POL"
753,"Frithjof","Andersen",1893/4/5 0:00:00,,"NOR"
754,"Erik","Alml?f",1891/12/20 0:00:00,"Male","SWE"
755,"Anders","Ahlgren",1888/2/12 0:00:00,,"SWE"
756,"Otto","Auth¨¦n",1886/11/1 0:00:00,,"NOR"
757,"Charles","Atkin",1889/2/26 0:00:00,"Male","GBR"
758,"Bisi","Afolabi",1975/10/31 0:00:00,"Female","NGR"
759,"Yuliya","Allagulova",1972/6/25 0:00:00,"Female","URS"
760,"Ejler","Allert",1881/11/27 0:00:00,,"DEN"
761,"Magomed","Aripgadjiev",1977/9/23 0:00:00,,"BLR"
762,"Simon","Aspelin",,"Male","SWE"
763,"Linda","Andersen",1969/6/15 0:00:00,"Female","NOR"
764,"Jordi","Arrese",1964/8/29 0:00:00,"Male","ESP"
765,"Vehbi","Akdag",1949/1/1 0:00:00,,"TUR"
766,"Andrija","Ankovic",1937/7/16 0:00:00,,"YUG"
767,"Horst","Arndt",1934/9/19 0:00:00,"Male","FRG"
768,"Chris","Ahrens",1976/7/24 0:00:00,"Male","USA"
769,"Carolina","Albuquerque",1977/7/25 0:00:00,"Female","BRA"
770,"Albert","Andersson",1902/4/25 0:00:00,,"SWE"
771,"Reema","Abdo",1963/5/19 0:00:00,"Female","CAN"
772,"Naser","Al Shami",1982/7/27 0:00:00,,"SYR"
773,"Tony","Amonte",1970/8/2 0:00:00,"Male","USA"
774,"Sidney","Atkinson",1901/3/14 0:00:00,"Male","SAF"
775,"Rolf-Dieter","Amend",1949/3/21 0:00:00,"Male","GDR"
776,"Charles","Axtell",,,"USA"
777,"Minneula","Azizov",1951/6/23 0:00:00,"Male","URS"
778,"Magomedgasan","Abushev",1959/11/10 0:00:00,,"URS"
779,"Jir¨ª","Adam",1950/10/12 0:00:00,,"CZE"
780,"Paul","Andersen",1930/1/2 0:00:00,,"DEN"
781,"Paul","Anderson",1935/2/26 0:00:00,,"GBR"
782,"Svetlana","Abrosimova",1980/7/9 0:00:00,"Female","RUS"
783,"Paul","Anderson",1932/10/17 0:00:00,,"USA"
784,"Monica","Abbott",1985/7/28 0:00:00,"Female","USA"
785,"Johan","Anker",1871/6/26 0:00:00,,"NOR"
786,"Edgar","Amphlett",1867/9/1 0:00:00,,"GBR"
787,"Gordon","Audley",1928/4/20 0:00:00,"Male","CAN"
788,"Mezzi","Andreossi",1897/6/30 0:00:00,,"SUI"
789,,"Aline",1982/7/6 0:00:00,"Female","BRA"
790,"Arthur","Austin",1902/7/8 0:00:00,,"USA"
791,"Mario","Armano",1946/7/25 0:00:00,,"ITA"
792,"Alina","AlexandraDumitru",,"Female","ROM"
793,"Gerhard","Auer",1943/6/29 0:00:00,"Male","FRG"
794,"Jenni","Asserholt",1988/4/8 0:00:00,"Female","SWE"
795,"Omar","Ajete",1965/7/31 0:00:00,,"CUB"
796,"Anders","Andersson",1875/11/2 0:00:00,,"SWE"
797,"Rhadi Ben","Abdesselam",1929/2/28 0:00:00,"Male","MAR"
798,"Ed","Argo",1895/9/22 0:00:00,,"USA"
799,"Terje","Andersen",1952/3/4 0:00:00,"Male","NOR"
800,"Michal","Antoniewicz",1897/7/7 0:00:00,,"POL"
801,"Chad","Allen",1975/2/6 0:00:00,,"USA"
802,"Dumitru","Armasel",,,"ROM"
803,"Nikolay","Andrianov",1952/10/14 0:00:00,"Male","URS"
804,"Luca","Agamennoni",1980/8/8 0:00:00,"Male","ITA"
805,"Jeannette","Altwegg",1930/9/8 0:00:00,"Female","GBR"
806,"Greta","Andersen",1927/5/1 0:00:00,"Female","DEN"
807,"Arthur","Amundsen",1886/3/22 0:00:00,,"NOR"
808,"Ismet","Atli",,,"TUR"
809,"Halina","Aszkielowicz¨®wna-Wojnowa",1947/2/4 0:00:00,"Female","POL"
810,"Nia","Abdallah",1984/1/24 0:00:00,"Female","USA"
811,"Patricio","Arabolaza",1893/3/17 0:00:00,,"ESP"
812,"J?rg","Ahmann",1966/2/12 0:00:00,"Male","GER"
813,"Richard","Allen",1902/6/4 0:00:00,"Male","BIN"
814,"Nathan","Adrian",1988/12/7 0:00:00,"Male","USA"
815,"Oszk¨¢r","Abay Nemes",1913/9/22 0:00:00,"Male","HUN"
816,"Aleksandr","Anpilogov",1954/1/18 0:00:00,"Male","URS"
817,"Celal","Atik",,,"TUR"
818,"Irada","Ashumova",1958/2/25 0:00:00,"Female","AZE"
819,"Patrice","Abanda",1978/8/3 0:00:00,"Male","CMR"
820,"Ben","Ainslie",1977/2/5 0:00:00,"Male","GBR"
821,"Sammi","Adjei",1973/11/18 0:00:00,,"GHA"
822,"Tom","Ashley",,"Male","NZL"
823,"Polina","Astakhova",1936/10/30 0:00:00,"Female","URS"
824,"Pierre","Allemane",,,"FRA"
825,"Rosemarie","Ackermann",1952/4/4 0:00:00,"Female","GDR"
826,"Anatoly","Alyabyev",1951/12/12 0:00:00,"Male","URS"
827,"Saeed","Anwar",1943/10/14 0:00:00,"Male","PAK"
828,"Yulong","An",1978/7/23 0:00:00,"Male","CHN"
829,"Ismail","AhmedIsmail",,"Male","SUD"
830,"Stoyan","Apostolov",1946/4/10 0:00:00,,"BUL"
831,"Mamood","Amadu",1972/11/17 0:00:00,,"GHA"
832,"Andreea","Acatrinei",1992/4/7 0:00:00,"Female","ROM"
833,"Leif","Andersson",1961/4/28 0:00:00,"Male","SWE"
834,"Hans","Antonsson",1934/11/8 0:00:00,,"SWE"
835,"Michael","Austin",1943/8/26 0:00:00,"Male","USA"
